article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
a873c53d19e0,2026-09-04 21:04:08,2025-10-10 07:00:00,Player — Brookfield,Big beasts to lock horns for Brookfield's €2bn International Campus - Green Street News,https://news.google.com/rss/articles/CBMipgFBVV95cUxNbHk0aFdxTmxSdHJNb0NQeS1nV2ZTR3NncmZXTy1LZHl3aFNxRlg4TXhCUjBWX19ud1ctcVJ0V05SbG1Wb1lDTXZrcU5pd3BxblZ4VUVCeVVQcFV4eUtudjhncF8yZkgtRFhSMDVNVm9iYlRXM3lEUDduOVZrVkU4QkpWNkxPWWFIWm9vZkhwSVBtcHRGWDdTY3dyVGFaWTdWYU12SjhR?oc=5,Big beasts to lock horns for Brookfield's €2bn International Campus    Green Street News,False,,,,Student Housing,,,False,
cf06b3271b28,2026-09-05 21:03:53,2025-10-17 07:00:00,Player — Landmark Properties,"Landmark Properties Acquires Site In State College, PA - Landmark Properties",https://news.google.com/rss/articles/CBMiigJBVV95cUxOS1dpd2Z5aGxOaGpaeFVJT3BWd19MTDgyMGxkazRvM2VUbHJRNGkzaVNCMmNVcW44X1FEcHpFWGQ4V0xWNFBKcnJ0SGdUYXJSVFNNckxxREZpYlhSWkxNeUFqVVQ1ZXc0emEzYjVVQ1B6bm9ycFFkUXpiSnRXVVdlOG9hOURzSm5mdGd3TlpYanZ5Skt2UzRjSEdvc1ppLWN2M0Jrcmh6WkV1ZzJkcnA2U3pVYy0tVVRtVE1zWGd3RThlWC1FcGRrMXNxX1FtZ3pHdFp4c2hwS1dHT3Q5cE5nVW8yLTFIdzk0UkhfVDRqbmdLbE9mMUxxcmYtX0tQZGVibFVRNFBQTWV4UQ?oc=5,"Landmark Properties Acquires Site In State College, PA    Landmark Properties",False,,,,Student Housing,,,False,
5104fade17cf,2026-09-05 21:03:55,2025-10-30 07:00:00,Player — Cardinal Group,NC State student housing planned on Hillsborough St. after lots sold for $10M - bizjournals.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQWERPWWpYbFlFWUROQWM4R1c1X0xsMjRwQkE3cjdFZ3FNUXB5NGhOZ0lJc3otS2xxUWNDaGZjaDdfRDR0bjNqZ2xKcjRTVXdLT1dQcHpuc0VkODdOTDZGUWNFYzA2dm5fOERadF9ueHVHVjc5RjNobExFQUhaQmVVTmNnU2lBbDBvR3gyM0RjM09YdHJ1c24yTC1LeEZZcmp5SE45ZXU5Yw?oc=5,NC State student housing planned on Hillsborough St. after lots sold for $10M    bizjournals.com,False,,,,Student Housing,,,False,
bee8d1f7befe,2026-09-05 21:03:55,2025-10-31 07:00:00,Player — Cardinal Group,"JAB’s Frank Campise, daughter Bella bring AI apartment tours to student housing - The Real Deal",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQc1pEZ0x2eU1BSXR2QkFmTXNpckRzNnB0eVAxc0lFRW9VVHk1bGFiLU03NDk1cmJLSHYxcVhGSW81YmhieWs0M1NyOGNsRVR4UnJGV1dkYWRCMmpRRlR1YWNFVDc4Q0hzZXdqb1ZJUUt2dXp5ZnMweV9uQjY0bHNNcEpuaTkzQzNSTFJKSWFmbFp0dDBiQjRrYlZxM0NKd2lEbXN1QmptRko?oc=5,"JAB’s Frank Campise, daughter Bella bring AI apartment tours to student housing    The Real Deal",False,,,,Student Housing,,,False,
3eda27f7dd50,2026-09-06 21:03:56,2025-10-14 07:00:00,Player — Asset Living,FPI Management To Lay Off Over 100 Amid Asset Living Merger Rumors - Bisnow,https://news.google.com/rss/articles/CBMixwFBVV95cUxPam5iQXVjemJoVXd1QkxJdkFuenlqeDlnWmt2RHJEZGllUnBZejdFMGJUa0Q4ekRnbGx5a0p0c1JvR3hRalFDaldGNmIwUU02Q1lGN3hCa2FkU0hSRFBDM0tuSnlRRmh4NzF0bmdZdE04aEM5ZUk0WnJlSFgzdkdLbVdBQVJfeEdkTmNiNXEzWU5rR0VzTVB2Y1lyMjU4SmFUdEh3Z0tPZFpOanluUlNpUVRFSTBpZWZqNHZaRDNmS0lNb2xZN0Iw?oc=5,FPI Management To Lay Off Over 100 Amid Asset Living Merger Rumors    Bisnow,False,,,,Student Housing,,,False,
969b6019412f,2026-09-06 21:04:04,2025-10-16 07:00:00,Player — Affinius Capital,Affinius Capital Originates $204 Million Loan to Refinance Aster & Links in Sarasota - Multifamily & Affordable Housing Business,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOdjRWWk8tRXhQb1ZGS3VQcjZLTm5ZM3R5ZFRwNUxXRERDLTZPMUc3R0tiQ0IwZzJrOG9sYkVoUnBONmpOcnFoaVRFME8zcEMtczZzZEhweGxobFN2VVhrWFlpVHJjX205Rm9nNnRqNWlGUXFOU0JFU3JqeEdkcEJ5MDBnOWJJOFN3SkwzQWJBeDhpcUlpT3dSdjZfRWtORXJfY2JRN25rMkZEZjRERjJqdnhONnBXaWtaSnY0Mm9KT2g?oc=5,Affinius Capital Originates $204 Million Loan to Refinance Aster & Links in Sarasota    Multifamily & Affordable Housing Business,False,,,,Student Housing,,,False,
6ec22481042d,2026-09-07 13:38:30,2025-10-21 07:00:00,Player — Overture (Greystar),Principal Asset Management Acquires Two Active Adult Communities Totaling 373 Units in North Carolina - Seniors Housing Business,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQOTA4SDI4RjhYaHFwOW4wN2pfU2xoZm1oZ3JFZWF5dkFpS0VXaG40NUsxcllTb2NTY3dnbnhNdjVjSTZENFFlSjFVNnNPbGVCbFdxQjlJdHZYUHd5YVR5OGlPNXhtQlRTSC12UnRHYUtRcG1vWEhidU9vN2xUZkhnTXdmZjlwdUhjR1FDM0NUTFpodWlxcEV2WmV5aWMwQUp0SjZmdjA5aHZza3hadWF5S0hQc3dveWExbExVcF9VUGFkcDNhTVkwT1gxbTVZY21yN0dN?oc=5,Principal Asset Management Acquires Two Active Adult Communities Totaling 373 Units in North Carolina    Seniors Housing Business,False,,,,Active Adult,,,False,
b9cde0badc82,2026-09-07 13:38:30,2025-10-20 07:00:00,Player — Overture (Greystar),Principal Asset Management Acquires Two Active Adult Communities in Raleigh-Durham Totaling 373 Units - REBusinessOnline,https://news.google.com/rss/articles/CBMiywFBVV95cUxOVlRvQkN2LTQxc0pWUDZVdXFES3dHTkNxTWRqYmFMT3dGZVFsZFFETXhsbHU3VnV2S0ZTMUZYV29vdXl3bnJseU5KNm5Ncm1FbW43SXZnenpxUkloQjNyOVRiWGZDR1g4MVJyenUyZUpSMjl5WkQ5cWk1UkVMZzNNTTVBc1p3enY1OENfWjFRSnNpNTlRWk1XRVlUYVZzN3lGTS1KWVcyd3llaEc1QW5mUGpqdEZFbzVqSlMwRkJuLW1SMkI5SjZobS15NA?oc=5,Principal Asset Management Acquires Two Active Adult Communities in Raleigh-Durham Totaling 373 Units    REBusinessOnline,False,,,,Active Adult,,,False,
8e950cd17110,2026-09-07 13:38:30,2025-10-27 07:00:00,Player — Overture (Greystar),Senior living communities sold for $130 million - The Business Journals,https://news.google.com/rss/articles/CBMipAFBVV95cUxPMk9iZWNOMkctX01DODJQXzJ3dlZQTkw4UjRIVUJuQVlsd2VjckR1Qy1qMnRLYy1qNUR0ODZVZTdBMHVYajZrMTN4dXlQemRleEJ0WG4yeVFvYTFCU0Y4NTNKeTdNQmJpOVV1aWZvSng2eU9XYVE2SzJXTm9Ba0FfaURwX2hveDhXQk1jREVpbzFzVE9rdDl0b0t3VWRwaXQ3Nm51Tw?oc=5,Senior living communities sold for $130 million    The Business Journals,False,,,,Active Adult,,,False,
cda1948ea6a7,2026-09-07 13:38:33,2025-10-14 07:00:00,Player — Album (Greystar),Luxury apartment complex in Phoenix’s CityNorth now accepting pre-lease applications - KTAR News 92.3 FM,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBmaDU5VVdmOGlFWTNPYU85cF9uRnctaE5pcHVzZjJfcDNPS3ZUWkczb0o3S0hqWkJsd0JGbzItVXFpblhGQUJUR0NVVFRWZzdReFpwVGZlZW1jR1pITTZrVU1uYm5MWk1T?oc=5,Luxury apartment complex in Phoenix’s CityNorth now accepting pre-lease applications    KTAR News 92.3 FM,False,,,,Active Adult,,,False,
539a1d8f2d64,2026-09-07 13:38:44,2025-10-22 07:00:00,Player — Clover (Welltower),Louisville senior apartment communities sold for $72M to Ohio-based Welltower - The Business Journals,https://news.google.com/rss/articles/CBMirgFBVV95cUxNMW9kdUNlR0VreGkyOFRpNlJLR2ZRcXN3bUlIWEJ6R0YtZTBYYmhaVWNhTVN1enA4cTVkcFFMSGV6cUNhZXhLWVRjaE85NDlIb2hVT3hrdWQ5b1lKbzJ3TUk4ZGN0dko3OERCbnJhb2Fyc2VBZ2xXYTFESUItZWt3UE9aemk5eXhnQTJXZGZTdHBOWmlMM2E0ZmpieXMzY3YxbFg3czhucmFEOV92eUE?oc=5,Louisville senior apartment communities sold for $72M to Ohio-based Welltower    The Business Journals,False,,,,Active Adult,,,False,
c660a795b88f,2026-09-07 13:38:48,2025-10-09 07:00:00,Player — Active Adult — development,"PulteGroup’s Georgia Division Breaks Ground on Del Webb Southern Oaks, Metro Atlanta’s Newest Active-Adult Community - PulteGroup, Inc.",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQSnFaV2Z2RkgtVGFDMTVGWEFCRms1eGk0NjhtdUc2RllJNENvRmJRblpjXzU2S3BRdUZiaEFrV3RtSUFYZmo4bUU5SXBqRGxuQ1BpbEhhZUtHaTlNOHZIOS1KdmNERG5Id2h4MWxpeUdlR041TVhDZHBobzc2MHJfYndCdG1uTWQ0SmE1b0JHWFMxR1JOZXJRNTVuSTJ3Wmw4RTdwT19CV0lJb2RaQ1R4MWhERmtacllyc0J6ZVgtTWFmVmFMVVlOUm9VRWhZV2Y2ZmhtM3FPYlFhX2Z0WG0w?oc=5,"PulteGroup’s Georgia Division Breaks Ground on Del Webb Southern Oaks, Metro Atlanta’s Newest Active-Adult Community    PulteGroup, Inc.",False,,,,Active Adult,,,False,
ffe4ad71c0e7,2026-09-07 13:38:49,2025-10-18 07:00:00,Player — Active Adult — 55+,"At Harbor Heights 55+ Apartments, Residents Mel and Phyllis Have Found a New Home in the Heart of Olympia - ThurstonTalk",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQelBNdGFmWGdMd2tZckFkUE1iS2JsaWUxWXBpMlp3MG5mVk9McTNCWk1wUXcxVERoVXRoTFNYWEFQM0tjcV94OHpIOHNjb3A3Wmg1ajhMdVVxWGZjclZTRVBYbXdHZ0sybUVXQlV1Szh5R2ltV1RYOGZEMW9KdzVtSTJSR0NKUjJKUENsSGFSVG1DVFpPaG1WdUpia1FuZFQ1X05VLXB3UTlVY1dWWndsOXhoc24tU24ybjROUHI4N2M0RjRzTEQ4QnFMbzJXT2lhd3F5bGJVZ3BxaWRE?oc=5,"At Harbor Heights 55+ Apartments, Residents Mel and Phyllis Have Found a New Home in the Heart of Olympia    ThurstonTalk",False,,,,Active Adult,,,False,
1c03f00ff344,2026-09-07 13:38:49,2025-10-17 07:00:00,Player — Active Adult — 55+,"NOW TAKING APPLICATIONS – ALDER CREEK COMMONS: Nehalem housing opportunity for 55+ years, disability - Tillamook County Pioneer",https://news.google.com/rss/articles/CBMi0AFBVV95cUxQbXAwZHB1ZVYtel9XX1RmX3psZlZ6UVd6aHdGUm15b1Q2clpBd2lCVUQxUFg5bWZOeWlOMFdPdUQ3UUNnQ1NGQU9BV1UweXpkcWFGVnBHc3F3OEt1aWEtWmYzaDdvNDhQRW53QXkyaWl3ZFdENmlSdHFfRGpGR05TOGJHMXk4dl9DTG56d1h3aWdrWmR0Q0dCQ19ZT0RxYjRIeVlnY2Q5TXY4czhFNE9iUGQ1Y3dGT3VOYm5PTkhia3NReHR3eXp3OWY2b3lkRnZ0?oc=5,"NOW TAKING APPLICATIONS – ALDER CREEK COMMONS: Nehalem housing opportunity for 55+ years, disability    Tillamook County Pioneer",False,,,,Active Adult,,,False,
4971d97e3e25,2026-09-07 13:38:49,2025-10-22 07:00:00,Player — Active Adult — 55+,Lenexa City Center will add 11-story apartment building - The Business Journals,https://news.google.com/rss/articles/CBMirwFBVV95cUxNTGlwOW5EQm80aVdiT0RJRjY3LTd3NDRRR3J4ejhYZWV6ekNEQkZ3ZGVscjZjY2FHTFEwci1TNEk3T2s4MzhQS25IODd6S2V4Q0xZcGJNVzRoUWRIU2pjdjdHOUYxQzNwdkJFa1EyRmwzTk5fc2VuNWxQdzduV1JFWV9VeTVRcXctdFRMbWExaFBCaGNrb0NmdDR6X01UdTM1UGRvUWI0XzV5aWwzaFM4?oc=5,Lenexa City Center will add 11-story apartment building    The Business Journals,False,,,,Active Adult,,,False,
0e0016eb2fa4,2026-09-07 13:38:50,2025-10-23 07:00:00,Player — Active Adult — age-restricted,Age-Restricted Apartments Approved In Ocean County - jerseyshoreonline.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxQYlNWLTExMzBQZ0l0RGE1ZXltblpmRHdmRy1aNHU1T3hZUVJNQUZrTkxRaUk3UkN4NGprOUJIcmk3Zk9IZm5sUVhaTWRKbGVJRWVrSERZaFZWOEJDcmpuRnNJcjBhb3FIbVFkb3ZiTUJLMUVsSHBkWDR1cndYTUlsTmlBdDNOcm5KSllJYzhvTWhwUndSOXFsQWJn?oc=5,Age-Restricted Apartments Approved In Ocean County    jerseyshoreonline.com,False,,,,Active Adult,,,False,
7923155c770c,2026-09-07 23:17:18,2025-10-13 07:00:00,Player — Active Adult — development,PulteGroup kicks off development on 950-home Del Webb active-adult community in Newnan - Atlanta Agent Magazine,https://news.google.com/rss/articles/CBMiakFVX3lxTE1XVDBCbDlBVUNwTFNNRWowc2kwYVRFczJMNWhBMFM2WUZGZzN4YWpHOHJEaE0tZk0weDlPRDdSeFBVbnVKbDFnNDJHSUl1MmhQYjR3cDYzbWJkbkhGNkRkM1dSZGZIOU1NcHc?oc=5,PulteGroup kicks off development on 950-home Del Webb active-adult community in Newnan    Atlanta Agent Magazine,False,,,,Active Adult,,,False,
d578810f3e3b,2026-09-10 22:57:16,2025-10-31 07:00:00,Player — Coastal Ridge Real Estate,A look at the latest student housing complex near LSU to sell - Baton Rouge Business Report,https://news.google.com/rss/articles/CBMipgFBVV95cUxPbnJ0eXB4T1lsN2k5elo0SUUzT0Y4anZkYVNDVkc4RXFjc1gtMFJzWmd1S0JybmhvaWhrV0dJX0x4aHI2aHl6NVBCdGc3cDQ1Q2h3Q3d6SlV5TEtDYms4ZGVRckFWMENpU3JzR0lLdFR6b0ZtRng2RG1yeWFFWDhBenhXdmZ4UVlLd0ZaUHV0OHRkNUxReHRSZ0w1aFktU3RQQ3lCcGdn0gGuAUFVX3lxTE9oek9tcktUdHhrR1lzZkc3a3k4VGI5S0NSNVVrOG1sc05URnF1M2ExNTktdE9OYVplajdLNzZIT0tXTWRfeHZBOElRcS1KZGotNVhjbktDRlNCWG5aRE53TTdGMUpfTlMxQjMySVJlZUlET2hQWVdaMGZrbzhUZ2diS2laYzVEUGs0Z3FwS3NOMlU0ODNUWWw2a0VLaUFOMUhEUnJzb3htc2hKcy1OUQ?oc=5,A look at the latest student housing complex near LSU to sell    Baton Rouge Business Report,False,,,,Student Housing,,,False,
