article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
abf44c1dc623,2026-09-04 13:03:02,2025-09-30 07:00:00,Player — PCCP,"BISON Partners, PCCP Receive $29 Million in Financing for Bernal Plaza Shopping Center in San Jose, California - shoppingcenterbusiness.com",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPTThpRURtNWdhZk43bmphbVJWQ3VVN0FwM3JzUEw5OHVFMThDblZ6X3M2TFFZTzRONG1nRUppQk10VEpTYjFGVnFURTFTWWFqemtJS0lIcmtzaC1fYklxZ1FxTFZ1R3pDbjA4QVFGYktjbGJ1UTBYSjhIMlJDTGtCX1gxUzNVQVRuOHRfV0g4ZktWR1U0OFJMaUcxX29FTVdvNkdRYUlSeUxoN3hxUEgxNHZQWjYtamcxdzBEVHFuS0NZOWNoNVhMb25MTjY5WEhzd0ZRUHpTakJWbkE?oc=5,"BISON Partners, PCCP Receive $29 Million in Financing for Bernal Plaza Shopping Center in San Jose, California    shoppingcenterbusiness.com",False,,,,Student Housing,,,False,
bd2116e12fda,2026-09-04 13:03:03,2025-09-17 07:00:00,Player — QuadReal,QuadReal acquires Realstar’s UK and European residential platform - IPE Real Assets,https://news.google.com/rss/articles/CBMiswFBVV95cUxQaWxfTGF6dTROaUJmZ0JJaWVTV19OQzBMY0pWTEV3QjNab2FZSXRCVGJuTjJwMExPQ0J0TUYtdGpHbHlPQU13Qk5MSHFMbE1KLVAzYlRCWVhVZXI2bkNHZ3g0QnFVTXVMcWgwdGVFdmhla2tjbm9aX25KOVFkOFZrNzJ0akdoYUcxUERJQUJfR0o2d3l4WkRHUVA2N3F1MUhfQXYweDdnSUFoaERObmwtdFQ3QQ?oc=5,QuadReal acquires Realstar’s UK and European residential platform    IPE Real Assets,False,,,,Student Housing,,,False,
16d06c3f0a68,2026-09-04 13:03:03,2025-09-16 07:00:00,Player — QuadReal,"QuadReal Acquires Realstar Residential Operating Platform in UK and Ireland, Expanding Presences in BTR and Student Living - PR Newswire UK",https://news.google.com/rss/articles/CBMiiwJBVV95cUxOZTBlc0R3OGttY0lpMThObUw3WkxJVXdld044TW9UV05qNVVDVDRlelZfcVp0cHprWGFndWY0WTE2dlZ0UlNPTUNxcDRzTGEzQjgzbzZJNGRsaVRxd0JOa0k1MFhxZWhXcEE5RldVRWtaYm1VNEZzX3VzREwyUF95QWJWYUpIMVM1OG05emh3UE5YVHU1Y2k4UFhQc0ZxZVBiYkhqaXlzdHRORFp3bEVXeG1QVzlqQ21oZ2taVGtoZzktbDFuYko1OU80TTltakFqWGlJbi0yNnlxQWRoaTNzUzVIT0lFTklrYjlFaEotU3VlRUJwRkdRMDRqT05ScDd2YjRvNnBNT3ZkLTQ?oc=5,"QuadReal Acquires Realstar Residential Operating Platform in UK and Ireland, Expanding Presences in BTR and Student Living    PR Newswire UK",False,,,,Student Housing,,,False,
4561a8ebf67b,2026-09-04 13:03:03,2025-09-16 07:00:00,Player — QuadReal,QuadReal Property Group takes full control of UNCLE from Realstar - Estates Gazette,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdk1mNm5Ta0wyaDBhazRUcXozU1pVN0RQTWw3cmN6UG5rbWQzUzVNYlp0alRDVVlMVExMLTU5M29GVjJsbGhCa2FzTGxQM01vR3ZETjFNXzRsRFFWSlFUNC1nMFNiZFlIaVFFanhKeFhwNi1pYV9XczNCXy1mUjJMNUxldGlBcU93Uy1SZzRWd0RvVm5GbUk3MjZpSXJra3JsamJUQ0YtYw?oc=5,QuadReal Property Group takes full control of UNCLE from Realstar    Estates Gazette,False,,,,Student Housing,,,False,
172133dfadf5,2026-09-04 13:03:03,2025-09-18 07:00:00,Player — QuadReal,QuadReal Acquires Full Ownership of RealStar’s Uncle - Connect CRE Canada,https://news.google.com/rss/articles/CBMijwFBVV95cUxPcHA3cFpFRXNuV3o1M0RSNGdTZEFUOFVKdXl1S05lQzU3ODhIdEVHSG0xSGdxVmVkSE0zWDF4NVAzOWxxSlRHQmFtbkZ6YVJobTlUX2Jhc0hjYlphLVFPd2tEYm1QSlF2empURkVHT2Z1S3NscWhOcjdoZlFEZ1ZjTjhHZERpWHlOdHlMOXVFMA?oc=5,QuadReal Acquires Full Ownership of RealStar’s Uncle    Connect CRE Canada,False,,,,Student Housing,,,False,
a94d0b310211,2026-09-04 13:03:03,2025-09-22 11:30:21,Player — QuadReal,QuadReal launches £2.5 billion Debt Platform in United Kingdom and Europe - QuadReal Property Group,https://news.google.com/rss/articles/CBMimgFBVV95cUxNemJwODk5Nko5UTdZd2dwazJxM245YS1DTU9HazlvdUFPMXFLQTVUOEkxZjRSTDhjeE9PQ2tPOWdzOUtlaWR2Z1JmRjgwcXhMS1dHN0I1WDNoQVFSVXBtLU1kemtwUy11VUVVT0VEYzZUbkxlX1kxbFhfUVE0emY5bS1PZThFeGN5YWRkUHk5WVZJdnZXRkVsOWFR?oc=5,QuadReal launches £2.5 billion Debt Platform in United Kingdom and Europe    QuadReal Property Group,False,,,,Student Housing,,,False,
f0b2e86fbfd1,2026-09-04 13:03:03,2025-09-17 07:00:00,Player — QuadReal,"QuadReal acquires 6,000-home BTR operating firm - Property Industry Eye",https://news.google.com/rss/articles/CBMihgFBVV95cUxPcjlXMlRZRjQxUjQtZDRSZEJNSnJ4VUNkRmx5ckVQOHZwdjFYcjR0cTgtcF9LdzJlX252bWg2dUtpUklETTl6Mmg3MXVYV2RMd1NfclFfTGp1RjV1N1VBU3VDc0VJUjNuRGFGSTc1bHZWYXNfYk4yMFJMdUMzUmVSOEh0eEhkQQ?oc=5,"QuadReal acquires 6,000-home BTR operating firm    Property Industry Eye",False,,,,Student Housing,,,False,
b54c62a62bbd,2026-09-04 13:03:09,2025-09-15 10:45:03,Player — Brookfield,GIC eyes record $10bn exit with Brookfield bid for Yes! Communities - Private Equity Insights,https://news.google.com/rss/articles/CBMilAFBVV95cUxQTzhPRnVIYmpEY1BVZjRPWnYzYm1IOTdUMDRrcUEzcHdlSHhrYXJobEI1V0tWNHBXX0N4YXhIb1d4S0htcWtyLXpxMFF6bHROV3lpbWQtMmFISlJja0pqZHdRb1lIdUNrSFVEVkNteFlrN044blFTS1hNNm1seFFLZldtZUx1REZiU3JCTkNQcmRNQXZE?oc=5,GIC eyes record $10bn exit with Brookfield bid for Yes! Communities    Private Equity Insights,False,,,,Student Housing,,,False,
48cb758696ec,2026-09-04 13:35:05,2025-09-15 07:00:00,Player — Greystar,"Greystar, University of Hawaii at Mānoa Complete Two-Tower Student Housing Community in Honolulu - REBusinessOnline",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPTWNlMjBKcVNFSzJDdWNEcGJhZXE1MHVFMEhjeHZjZ2hyR0hSSExuYUZWbU9DNlFiNjFSclR3VnZJQVFycGcxU3NRNmhzdzdyTWJmNkFpWGZsV0JxS2RTeEVyemd5a3lORXBvaEd2d19CTVVJVFZnZ2cyZnJRSUVVbS1weFBlWmJ6SmxLMUY1UWFSU3hLLVJNSGFJcGdzcjREYWlzWTJ4d1AwMGc4YVhDc1g3TW1JTlFKSW5B?oc=5,"Greystar, University of Hawaii at Mānoa Complete Two-Tower Student Housing Community in Honolulu    REBusinessOnline",False,,,,Student Housing,,,False,
c3936686330e,2026-09-04 13:35:19,2025-09-23 07:00:00,Player — Kayne Anderson Real Estate,Subtext Celebrates Grand Opening of Student Living Community VERVE Ann Arbor near the University of Michigan - Yield PRO,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBmdEpRUTlKYXpYcDlwdTQ0VjBDOFp2QU5XTS0zdHAwOWxTSWVEVDdwdnpiLWVTZll1S2tzaHJSVjBjckhIZXp2bE9MYXk3bmFnT256M1RmSVc?oc=5,Subtext Celebrates Grand Opening of Student Living Community VERVE Ann Arbor near the University of Michigan    Yield PRO,False,,,,Student Housing,,,False,
